Record Date,Country - Currency Description,Exchange Rate,Effective Date,ISO Currency Code
2022-03-31,Turkmenistan-New Manat,3.491,2022-03-31,TMT
2022-03-31,Uganda-Shilling,3580.0,2022-03-31,UGX
2022-03-31,Ukraine-Hryvnia,29.5,2022-03-31,UAH
2022-03-31,United Arab Emirates-Dirham,3.673,2022-03-31,AED
2022-03-31,United Kingdom-Pound,0.762,2022-03-31,GBP
2022-03-31,Uruguay-Peso,41.24,2022-03-31,UYU
2022-03-31,Uzbekistan-Som,11395.21,2022-03-31,UZS
2022-03-31,Vanuatu-Vatu,109.39,2022-03-31,VUV
2022-03-31,Venezuela-Bolivar Soberano,4.366,2022-03-31,VES
2022-03-31,Venezuela-Bolivar Soberano,5.054,2022-05-31,VES
2022-03-31,Venezuela-Fuerte,248832.0,2022-03-31,VEF
2022-03-31,Vietnam-Dong,22838.0,2022-03-31,VND
2022-03-31,Western Samoa-Tala,2.513,2022-03-31,WST
2022-03-31,Yemen-Rial,580.0,2022-03-31,YER
2022-03-31,Zambia-New Kwacha,18.025,2022-03-31,ZMW
2022-03-31,Zimbabwe-Rtgs,134.743,2022-03-31,ZWL
2022-03-31,Zimbabwe-Rtgs,155.365,2022-04-29,ZWL
2021-12-31,Afghanistan-Afghani,103.4,2021-12-31,AFN
2021-12-31,Afghanistan-Afghani,91.39,2022-02-15,AFN
2021-12-31,Albania-Lek,105.95,2021-12-31,ALL
2021-12-31,Algeria-Dinar,138.284,2021-12-31,DZD
2021-12-31,Angola-Kwanza,562.44,2021-12-31,AOA
2021-12-31,Angola-Kwanza,491.07,2022-02-28,AOA
2021-12-31,Antigua & Barbuda-East Caribbean Dollar,2.7,2021-12-31,XCD
2021-12-31,Argentina-Peso,107.75,2021-12-31,ARS
2021-12-31,Armenia-Dram,485.0,2021-12-31,AMD
2021-12-31,Australia-Dollar,1.375,2021-12-31,AUD
2021-12-31,Austria-Euro,0.882,2021-12-31,EUR
2021-12-31,Azerbaijan-Manat,1.7,2021-12-31,AZN
2021-12-31,Bahamas-Dollar,1.0,2021-12-31,BSD
2021-12-31,Bahrain-Dinar,0.377,2021-12-31,BHD
2021-12-31,Bangladesh-Taka,86.0,2021-12-31,BDT
2021-12-31,Barbados-Dollar,2.02,2021-12-31,BBD
2021-12-31,Belarus-New Ruble,2.544,2021-12-31,BYN
2021-12-31,Belarus-New Ruble,3.05,2022-02-28,BYN
2021-12-31,Belgium-Euro,0.882,2021-12-31,EUR
2021-12-31,Belize-Dollar,2.0,2021-12-31,BZD
2021-12-31,Benin-Cfa Franc,581.84,2021-12-31,XOF
2021-12-31,Bermuda-Dollar,1.0,2021-12-31,BMD
2021-12-31,Bolivia-Boliviano,6.82,2021-12-31,BOB
2021-12-31,Bosnia-Marka,1.724,2021-12-31,BAM
2021-12-31,Botswana-Pula,11.71,2021-12-31,BWP
2021-12-31,Brazil-Real,5.668,2021-12-31,BRL
2021-12-31,Brunei-Dollar,1.352,2021-12-31,BND
2021-12-31,Bulgaria-Lev New,1.724,2021-12-31,BGN
2021-12-31,Burkina Faso-Cfa Franc,581.84,2021-12-31,XOF
2021-12-31,Burma-Kyat,1769.5,2021-12-31,MMK
2021-12-31,Burundi-Franc,1989.1,2021-12-31,BIF
2021-12-31,Cambodia-Riel,4051.0,2021-12-31,KHR
2021-12-31,Cameroon-Cfa Franc,578.24,2021-12-31,XAF
2021-12-31,Canada-Dollar,1.277,2021-12-31,CAD
2021-12-31,Cape Verde-Escudo,97.22,2021-12-31,CVE
2021-12-31,Cayman Islands-Dollar,0.82,2021-12-31,KYD
2021-12-31,Central African Republic-Cfa Franc,578.24,2021-12-31,XAF
2021-12-31,Chad-Cfa Franc,578.24,2021-12-31,XAF
2021-12-31,Chile-Peso,842.5,2021-12-31,CLP
2021-12-31,China-Renminbi,6.373,2021-12-31,CNY
2021-12-31,Colombia-Peso,4030.43,2021-12-31,COP
2021-12-31,Comoros-Franc,434.73,2021-12-31,KMF
2021-12-31,Congo-Cfa Franc,578.24,2021-12-31,XAF
2021-12-31,Costa Rica-Colon,638.27,2021-12-31,CRC
2021-12-31,Cote D'Ivoire-Cfa Franc,581.84,2021-12-31,XOF
2021-12-31,Croatia-Kuna,6.45,2021-12-31,HRK
2021-12-31,Cross Border-Euro,0.882,2021-12-31,EUR
2021-12-31,Cuba-Chavito,1.0,2021-12-31,CUC
2021-12-31,Cuba-Peso,24.0,2021-12-31,CUP
2021-12-31,Cyprus-Euro,0.882,2021-12-31,EUR
2021-12-31,Czech Republic-Koruna,21.417,2021-12-31,CZK
2021-12-31,Democratic Republic Of Congo-Franc,1987.8,2021-12-31,CDF
2021-12-31,Denmark-Krone,6.556,2021-12-31,DKK
2021-12-31,Djibouti-Franc,177.0,2021-12-31,DJF
2021-12-31,Dominican Republic-Peso,56.79,2021-12-31,DOP
2021-12-31,Ecuador-Dolares,1.0,2021-12-31,USD
2021-12-31,Egypt-Pound,15.68,2021-12-31,EGP
2021-12-31,El Salvador-Dollar,1.0,2021-12-31,USD
2021-12-31,Equatorial Guinea-Cfa Franc,578.24,2021-12-31,XAF
2021-12-31,Eritrea-Nakfa,15.0,2021-12-31,ERN
2021-12-31,Eritrea-Nakfa Salary Payment,15.0,2021-12-31,ERN
2021-12-31,Estonia-Euro,0.882,2021-12-31,EUR
2021-12-31,Ethiopia-Birr,49.132,2021-12-31,ETB
2021-12-31,Euro Zone-Euro,0.882,2021-12-31,EUR
2021-12-31,Fiji-Dollar,2.103,2021-12-31,FJD
2021-12-31,Finland-Euro,0.882,2021-12-31,EUR
2021-12-31,France-Euro,0.882,2021-12-31,EUR
2021-12-31,Gabon-Cfa Franc,578.24,2021-12-31,XAF
2021-12-31,Gambia-Dalasi,52.0,2021-12-31,GMD
2021-12-31,Georgia-Lari,3.075,2021-12-31,GEL
2021-12-31,Germany-Euro,0.882,2021-12-31,EUR
2021-12-31,Ghana-Cedi,6.05,2021-12-31,GHS
2021-12-31,Ghana-Cedi,7.0,2022-03-15,GHS
2021-12-31,Greece-Euro,0.882,2021-12-31,EUR
2021-12-31,Grenada-East Caribbean Dollar,2.7,2021-12-31,XCD
2021-12-31,Guatemala-Quetzal,7.7,2021-12-31,GTQ
2021-12-31,Guinea Bissau-Cfa Franc,581.84,2021-12-31,XOF
2021-12-31,Guinea-Franc,9234.2,2021-12-31,GNF
2021-12-31,Guyana-Dollar,215.0,2021-12-31,GYD
2021-12-31,Haiti-Gourde,99.771,2021-12-31,HTG
2021-12-31,Honduras-Lempira,24.254,2021-12-31,HNL
2021-12-31,Hong Kong-Dollar,7.799,2021-12-31,HKD
2021-12-31,Hungary-Forint,326.32,2021-12-31,HUF
2021-12-31,Iceland-Krona,129.98,2021-12-31,ISK
2021-12-31,India-Rupee,74.343,2021-12-31,INR
2021-12-31,Indonesia-Rupiah,14195.28,2021-12-31,IDR
2021-12-31,Iran-Rial,42000.0,2021-12-31,IRR
2021-12-31,Iraq-Dinar,1458.54,2021-12-31,IQD
2021-12-31,Ireland-Euro,0.882,2021-12-31,EUR
2021-12-31,Israel-Shekel,3.099,2021-12-31,ILS
2021-12-31,Italy-Euro,0.882,2021-12-31,EUR
2021-12-31,Jamaica-Dollar,155.0,2021-12-31,JMD
2021-12-31,Japan-Yen,115.04,2021-12-31,JPY
2021-12-31,Jordan-Dinar,0.708,2021-12-31,JOD
2021-12-31,Kazakhstan-Tenge,436.88,2021-12-31,KZT
2021-12-31,Kazakhstan-Tenge,488.09,2022-02-28,KZT
2021-12-31,Kenya-Shilling,113.05,2021-12-31,KES
2021-12-31,Korea-Won,1188.92,2021-12-31,KRW
2021-12-31,Kosovo-Euro,0.882,2021-12-31,EUR
2021-12-31,Kuwait-Dinar,0.302,2021-12-31,KWD
2021-12-31,Kyrgyzstan-Som,84.791,2021-12-31,KGS
2021-12-31,Kyrgyzstan-Som,104.963,2022-03-15,KGS
2021-12-31,Laos-Kip,11148.8,2021-12-31,LAK
2021-12-31,Latvia-Euro,0.882,2021-12-31,EUR
2021-12-31,Lebanon-Pound,1500.0,2021-12-31,LBP
2021-12-31,Lesotho-Maloti,15.882,2021-12-31,LSL
2021-12-31,Liberia-Dollar,143.7,2021-12-31,LRD
2021-12-31,Libya-Dinar,4.587,2021-12-31,LYD
2021-12-31,Lithuania-Euro,0.882,2021-12-31,EUR
2021-12-31,Luxembourg-Euro,0.882,2021-12-31,EUR
2021-12-31,Madagascar-Ariary,3902.0,2021-12-31,MGA
2021-12-31,Malawi-Kwacha,920.0,2021-12-31,MWK
2021-12-31,Malaysia-Ringgit,4.175,2021-12-31,MYR
2021-12-31,Maldives-Rufiyaa,15.42,2021-12-31,MVR
2021-12-31,Mali-Cfa Franc,581.84,2021-12-31,XOF
2021-12-31,Malta-Euro,0.882,2021-12-31,EUR
2021-12-31,Marshall Islands-U.S. Dollar,1.0,2021-12-31,USD
2021-12-31,Mauritania-Ouguiya,37.0,2021-12-31,MRU
2021-12-31,Mauritius-Rupee,43.75,2021-12-31,MUR
2021-12-31,Mexico-Peso,20.531,2021-12-31,MXN
2021-12-31,Micronesia-U.S. Dollar,1.0,2021-12-31,USD
2021-12-31,Moldova-Leu,17.637,2021-12-31,MDL
2021-12-31,Mongolia-Tugrik,2848.63,2021-12-31,MNT
2021-12-31,Montenegro-Euro,0.882,2021-12-31,EUR
2021-12-31,Morocco-Dirham,9.271,2021-12-31,MAD
2021-12-31,Mozambique-Metical,63.2,2021-12-31,MZN
2021-12-31,Namibia-Dollar,15.882,2021-12-31,NAD
2021-12-31,Nepal-Rupee,119.35,2021-12-31,NPR
2021-12-31,Netherlands-Euro,0.882,2021-12-31,EUR
2021-12-31,Netherlands Antilles-Guilder,1.78,2021-12-31,ANG
2021-12-31,New Zealand-Dollar,1.46,2021-12-31,NZD
2021-12-31,Nicaragua-Cordoba,35.5,2021-12-31,NIO
2021-12-31,Niger-Cfa Franc,581.84,2021-12-31,XOF
2021-12-31,Nigeria-Naira,405.0,2021-12-31,NGN
2021-12-31,Norway-Krone,8.778,2021-12-31,NOK
2021-12-31,Oman-Rial,0.385,2021-12-31,OMR
2021-12-31,Pakistan-Rupee,177.97,2021-12-31,PKR
2021-12-31,Panama-Balboa,1.0,2021-12-31,PAB
2021-12-31,Panama-Dolares,1.0,2021-12-31,USD
2021-12-31,Papua New Guinea-Kina,3.509,2021-12-31,PGK
2021-12-31,Paraguay-Guarani,6854.0,2021-12-31,PYG
2021-12-31,Peru-Sol,3.969,2021-12-31,PEN
2021-12-31,Philippines-Peso,51.03,2021-12-31,PHP
2021-12-31,Poland-Zloty,4.053,2021-12-31,PLN
2021-12-31,Portugal-Euro,0.882,2021-12-31,EUR
2021-12-31,Qatar-Riyal,3.64,2021-12-31,QAR
2021-12-31,Republic Of North Macedonia-Denar,54.23,2021-12-31,MKD
2021-12-31,Republic Of Palau-Dollar,1.0,2021-12-31,USD
2021-12-31,Romania-New Leu,4.361,2021-12-31,RON
2021-12-31,Russia-Ruble,74.999,2021-12-31,RUB
2021-12-31,Russia-Ruble,94.562,2022-02-28,RUB
2021-12-31,Rwanda-Franc,1000.0,2021-12-31,RWF
2021-12-31,Sao Tome & Principe-New Dobras,21.623,2021-12-31,STN
2021-12-31,Saudi Arabia-Riyal,3.75,2021-12-31,SAR
2021-12-31,Senegal-Cfa Franc,581.84,2021-12-31,XOF
2021-12-31,Serbia-Dinar,103.58,2021-12-31,RSD
2021-12-31,Seychelles-Rupee,13.33,2021-12-31,SCR
2021-12-31,Sierra Leone-Leone,11221.7,2021-12-31,SLE
2021-12-31,Singapore-Dollar,1.352,2021-12-31,SGD
2021-12-31,Slovakia-Euro,0.882,2021-12-31,EUR
2021-12-31,Slovenia-Euro,0.882,2021-12-31,EUR
2021-12-31,Solomon Islands-Dollar,7.886,2021-12-31,SBD
2021-12-31,Somali-Shilling,575.0,2021-12-31,SOS
2021-12-31,South Africa-Rand,15.882,2021-12-31,ZAR
2021-12-31,South Sudan-Sudanese Pound,421.0,2021-12-31,SSP
2021-12-31,Spain-Euro,0.882,2021-12-31,EUR
2021-12-31,Sri Lanka-Rupee,202.75,2021-12-31,LKR
2021-12-31,Sri Lanka-Rupee,270.0,2022-03-15,LKR
2021-12-31,St. Lucia-East Caribbean Dollar,2.7,2021-12-31,XCD
2021-12-31,Sudan-Pound,449.0,2021-12-31,SDG
2021-12-31,Sudan-Pound,590.0,2022-03-15,SDG
2021-12-31,Suriname-Dollar,19.531,2021-12-31,SRD
2021-12-31,Swaziland-Lilangeni,15.882,2021-12-31,SZL
2021-12-31,Sweden-Krona,9.025,2021-12-31,SEK
2021-12-31,Switzerland-Franc,0.914,2021-12-31,CHF
2021-12-31,Syria-Pound,2511.0,2021-12-31,SYP
2021-12-31,Taiwan-Dollar,27.707,2021-12-31,TWD
2021-12-31,Tajikistan-Somoni,11.28,2021-12-31,TJS
2021-12-31,Tajikistan-Somoni,13.0,2022-03-15,TJS
2021-12-31,Tanzania-Shilling,2302.0,2021-12-31,TZS
2021-12-31,Thailand-Baht,33.4,2021-12-31,THB
2021-12-31,Timor-Leste-Dili,1.0,2021-12-31,USD
2021-12-31,Togo-Cfa Franc,581.84,2021-12-31,XOF
2021-12-31,Tonga-Pa'Anga,2.229,2021-12-31,TOP
2021-12-31,Trinidad & Tobago-Dollar,6.759,2021-12-31,TTD
2021-12-31,Tunisia-Dinar,2.876,2021-12-31,TND
2021-12-31,Turkey-New Lira,12.956,2021-12-31,TRY
2021-12-31,Turkey-New Lira,14.62,2022-03-15,TRY
2021-12-31,Turkmenistan-New Manat,3.491,2021-12-31,TMT
2021-12-31,Uganda-Shilling,3537.0,2021-12-31,UGX
2021-12-31,Ukraine-Hryvnia,27.322,2021-12-31,UAH
2021-12-31,United Arab Emirates-Dirham,3.673,2021-12-31,AED
2021-12-31,United Kingdom-Pound,0.74,2021-12-31,GBP
2021-12-31,Uruguay-Peso,44.45,2021-12-31,UYU
2021-12-31,Uzbekistan-Som,10805.7,2021-12-31,UZS
2021-12-31,Vanuatu-Vatu,111.22,2021-12-31,VUV
2021-12-31,Venezuela-Bolivar Soberano,4.578,2021-12-31,VES
2021-12-31,Venezuela-Bolivar Soberano,4.624,2022-01-14,VES
2021-12-31,Venezuela-Fuerte,248832.0,2021-12-31,VEF
2021-12-31,Vietnam-Dong,22765.0,2021-12-31,VND
2021-12-31,Western Samoa-Tala,2.565,2021-12-31,WST
2021-12-31,Yemen-Rial,580.0,2021-12-31,YER
2021-12-31,Zambia-New Kwacha,16.632,2021-12-31,ZMW
2021-12-31,Zimbabwe-Rtgs,105.949,2021-12-31,ZWL
2021-12-31,Zimbabwe-Rtgs,120.918,2022-02-28,ZWL
2021-09-30,Afghanistan-Afghani,87.88,2021-09-30,AFN
2021-09-30,Afghanistan-Afghani,124.15,2021-12-15,AFN
2021-09-30,Albania-Lek,104.8,2021-09-30,ALL
2021-09-30,Algeria-Dinar,136.61,2021-09-30,DZD
2021-09-30,Angola-Kwanza,598.65,2021-09-30,AOA
2021-09-30,Antigua & Barbuda-East Caribbean Dollar,2.7,2021-09-30,XCD
2021-09-30,Argentina-Peso,103.75,2021-09-30,ARS
2021-09-30,Armenia-Dram,490.0,2021-09-30,AMD
2021-09-30,Australia-Dollar,1.391,2021-09-30,AUD
2021-09-30,Austria-Euro,0.864,2021-09-30,EUR
2021-09-30,Azerbaijan-Manat,1.7,2021-09-30,AZN
2021-09-30,Bahamas-Dollar,1.0,2021-09-30,BSD
2021-09-30,Bahrain-Dinar,0.377,2021-09-30,BHD
2021-09-30,Bangladesh-Taka,85.0,2021-09-30,BDT
2021-09-30,Barbados-Dollar,2.02,2021-09-30,BBD
2021-09-30,Belarus-New Ruble,2.508,2021-09-30,BYN
2021-09-30,Belgium-Euro,0.864,2021-09-30,EUR
2021-09-30,Belize-Dollar,2.0,2021-09-30,BZD
2021-09-30,Benin-Cfa Franc,569.49,2021-09-30,XOF
2021-09-30,Bermuda-Dollar,1.0,2021-09-30,BMD
2021-09-30,Bolivia-Boliviano,6.83,2021-09-30,BOB
2021-09-30,Bosnia-Marka,1.69,2021-09-30,BAM
2021-09-30,Botswana-Pula,11.312,2021-09-30,BWP
2021-09-30,Brazil-Real,5.415,2021-09-30,BRL
2021-09-30,Brunei-Dollar,1.361,2021-09-30,BND
2021-09-30,Bulgaria-Lev New,1.69,2021-09-30,BGN
2021-09-30,Burkina Faso-Cfa Franc,569.49,2021-09-30,XOF
2021-09-30,Burma-Kyat,1748.0,2021-09-30,MMK
2021-09-30,Burma-Kyat,1980.0,2021-10-15,MMK
2021-09-30,Burundi-Franc,1974.85,2021-09-30,BIF
2021-09-30,Cambodia-Riel,4051.0,2021-09-30,KHR
2021-09-30,Cameroon-Cfa Franc,566.7,2021-09-30,XAF
2021-09-30,Canada-Dollar,1.274,2021-09-30,CAD
2021-09-30,Cape Verde-Escudo,95.24,2021-09-30,CVE
2021-09-30,Cayman Islands-Dollar,0.82,2021-09-30,KYD
2021-09-30,Central African Republic-Cfa Franc,566.7,2021-09-30,XAF
2021-09-30,Chad-Cfa Franc,566.7,2021-09-30,XAF
2021-09-30,Chile-Peso,812.0,2021-09-30,CLP
2021-09-30,China-Renminbi,6.463,2021-09-30,CNY
2021-09-30,Colombia-Peso,3833.53,2021-09-30,COP
2021-09-30,Comoros-Franc,424.0,2021-09-30,KMF
2021-09-30,Congo-Cfa Franc,566.7,2021-09-30,XAF
2021-09-30,Costa Rica-Colon,623.68,2021-09-30,CRC
2021-09-30,Cote D'Ivoire-Cfa Franc,569.49,2021-09-30,XOF
2021-09-30,Croatia-Kuna,6.25,2021-09-30,HRK
2021-09-30,Cross Border-Euro,0.864,2021-09-30,EUR
2021-09-30,Cuba-Chavito,1.0,2021-09-30,CUC
2021-09-30,Cuba-Peso,24.0,2021-09-30,CUP
2021-09-30,Cyprus-Euro,0.864,2021-09-30,EUR
2021-09-30,Czech Republic-Koruna,21.392,2021-09-30,CZK
2021-09-30,Democratic Republic Of Congo-Franc,1970.9,2021-09-30,CDF
2021-09-30,Denmark-Krone,6.424,2021-09-30,DKK
2021-09-30,Djibouti-Franc,177.0,2021-09-30,DJF
2021-09-30,Dominican Republic-Peso,56.53,2021-09-30,DOP
2021-09-30,Ecuador-Dolares,1.0,2021-09-30,USD
2021-09-30,Egypt-Pound,15.71,2021-09-30,EGP
2021-09-30,El Salvador-Dollar,1.0,2021-09-30,USD
2021-09-30,Equatorial Guinea-Cfa Franc,566.7,2021-09-30,XAF
2021-09-30,Eritrea-Nakfa,15.0,2021-09-30,ERN
2021-09-30,Eritrea-Nakfa Salary Payment,15.0,2021-09-30,ERN
2021-09-30,Estonia-Euro,0.864,2021-09-30,EUR
2021-09-30,Ethiopia-Birr,46.101,2021-09-30,ETB
2021-09-30,Euro Zone-Euro,0.864,2021-09-30,EUR
2021-09-30,Fiji-Dollar,2.103,2021-09-30,FJD
2021-09-30,Finland-Euro,0.864,2021-09-30,EUR
2021-09-30,France-Euro,0.864,2021-09-30,EUR
2021-09-30,Gabon-Cfa Franc,566.7,2021-09-30,XAF
2021-09-30,Gambia-Dalasi,52.0,2021-09-30,GMD
2021-09-30,Georgia-Lari,3.092,2021-09-30,GEL
2021-09-30,Germany-Euro,0.864,2021-09-30,EUR
2021-09-30,Ghana-Cedi,5.97,2021-09-30,GHS
2021-09-30,Greece-Euro,0.864,2021-09-30,EUR
2021-09-30,Grenada-East Caribbean Dollar,2.7,2021-09-30,XCD
2021-09-30,Guatemala-Quetzal,7.728,2021-09-30,GTQ
2021-09-30,Guinea Bissau-Cfa Franc,569.49,2021-09-30,XOF
2021-09-30,Guinea-Franc,9704.0,2021-09-30,GNF
2021-09-30,Guyana-Dollar,215.0,2021-09-30,GYD
2021-09-30,Haiti-Gourde,97.312,2021-09-30,HTG
2021-09-30,Honduras-Lempira,24.0,2021-09-30,HNL
2021-09-30,Hong Kong-Dollar,7.788,2021-09-30,HKD
2021-09-30,Hungary-Forint,311.49,2021-09-30,HUF
2021-09-30,Iceland-Krona,130.24,2021-09-30,ISK
2021-09-30,India-Rupee,74.289,2021-09-30,INR
2021-09-30,Indonesia-Rupiah,14313.0,2021-09-30,IDR
2021-09-30,Iran-Rial,42000.0,2021-09-30,IRR
2021-09-30,Iraq-Dinar,1459.0,2021-09-30,IQD
2021-09-30,Ireland-Euro,0.864,2021-09-30,EUR
2021-09-30,Israel-Shekel,3.225,2021-09-30,ILS
2021-09-30,Italy-Euro,0.864,2021-09-30,EUR
2021-09-30,Jamaica-Dollar,150.0,2021-09-30,JMD
2021-09-30,Japan-Yen,112.01,2021-09-30,JPY
2021-09-30,Jordan-Dinar,0.708,2021-09-30,JOD
2021-09-30,Kazakhstan-Tenge,425.83,2021-09-30,KZT
2021-09-30,Kenya-Shilling,110.35,2021-09-30,KES
2021-09-30,Korea-Won,1184.9,2021-09-30,KRW
2021-09-30,Kosovo-Euro,0.864,2021-09-30,EUR
2021-09-30,Kuwait-Dinar,0.301,2021-09-30,KWD
2021-09-30,Kyrgyzstan-Som,84.5,2021-09-30,KGS
2021-09-30,Laos-Kip,9875.21,2021-09-30,LAK
2021-09-30,Laos-Kip,11053.9,2021-12-15,LAK
2021-09-30,Latvia-Euro,0.864,2021-09-30,EUR
2021-09-30,Lebanon-Pound,1500.0,2021-09-30,LBP
2021-09-30,Lesotho-Maloti,15.183,2021-09-30,LSL
2021-09-30,Liberia-Dollar,170.0,2021-09-30,LRD
2021-09-30,Liberia-Dollar,150.5,2021-10-29,LRD
2021-09-30,Libya-Dinar,4.534,2021-09-30,LYD
2021-09-30,Lithuania-Euro,0.864,2021-09-30,EUR
2021-09-30,Luxembourg-Euro,0.864,2021-09-30,EUR
2021-09-30,Madagascar-Ariary,3902.0,2021-09-30,MGA
2021-09-30,Malawi-Kwacha,900.0,2021-09-30,MWK
2021-09-30,Malaysia-Ringgit,4.185,2021-09-30,MYR
2021-09-30,Maldives-Rufiyaa,15.42,2021-09-30,MVR
2021-09-30,Mali-Cfa Franc,569.49,2021-09-30,XOF
2021-09-30,Malta-Euro,0.864,2021-09-30,EUR
2021-09-30,Marshall Islands-U.S. Dollar,1.0,2021-09-30,USD
2021-09-30,Mauritania-Ouguiya,37.0,2021-09-30,MRU
2021-09-30,Mauritius-Rupee,42.7,2021-09-30,MUR
2021-09-30,Mexico-Peso,20.522,2021-09-30,MXN
2021-09-30,Micronesia-U.S. Dollar,1.0,2021-09-30,USD
2021-09-30,Moldova-Leu,17.495,2021-09-30,MDL
2021-09-30,Mongolia-Tugrik,2848.46,2021-09-30,MNT
2021-09-30,Montenegro-Euro,0.864,2021-09-30,EUR
2021-09-30,Morocco-Dirham,9.025,2021-09-30,MAD
2021-09-30,Mozambique-Metical,63.2,2021-09-30,MZN
2021-09-30,Namibia-Dollar,15.183,2021-09-30,NAD
2021-09-30,Nepal-Rupee,118.45,2021-09-30,NPR
2021-09-30,Netherlands-Euro,0.864,2021-09-30,EUR
2021-09-30,Netherlands Antilles-Guilder,1.78,2021-09-30,ANG
2021-09-30,New Zealand-Dollar,1.458,2021-09-30,NZD
2021-09-30,Nicaragua-Cordoba,35.3,2021-09-30,NIO
2021-09-30,Niger-Cfa Franc,569.49,2021-09-30,XOF
2021-09-30,Nigeria-Naira,405.0,2021-09-30,NGN
2021-09-30,Norway-Krone,8.801,2021-09-30,NOK
2021-09-30,Oman-Rial,0.384,2021-09-30,OMR
2021-09-30,Pakistan-Rupee,170.5,2021-09-30,PKR
2021-09-30,Panama-Balboa,1.0,2021-09-30,PAB
2021-09-30,Panama-Dolares,1.0,2021-09-30,USD
2021-09-30,Papua New Guinea-Kina,3.419,2021-09-30,PGK
2021-09-30,Paraguay-Guarani,6873.0,2021-09-30,PYG
2021-09-30,Peru-Sol,4.119,2021-09-30,PEN
2021-09-30,Philippines-Peso,51.006,2021-09-30,PHP
2021-09-30,Poland-Zloty,4.003,2021-09-30,PLN
2021-09-30,Portugal-Euro,0.864,2021-09-30,EUR
2021-09-30,Qatar-Riyal,3.64,2021-09-30,QAR
2021-09-30,Republic Of North Macedonia-Denar,53.14,2021-09-30,MKD
2021-09-30,Republic Of Palau-Dollar,1.0,2021-09-30,USD
2021-09-30,Romania-New Leu,4.272,2021-09-30,RON
2021-09-30,Russia-Ruble,72.805,2021-09-30,RUB
2021-09-30,Rwanda-Franc,980.0,2021-09-30,RWF
2021-09-30,Sao Tome & Principe-New Dobras,20.944,2021-09-30,STN
2021-09-30,Saudi Arabia-Riyal,3.75,2021-09-30,SAR
2021-09-30,Senegal-Cfa Franc,569.49,2021-09-30,XOF
2021-09-30,Serbia-Dinar,101.49,2021-09-30,RSD
2021-09-30,Seychelles-Rupee,12.931,2021-09-30,SCR
2021-09-30,Sierra Leone-Leone,10479.0,2021-09-30,SLE
2021-09-30,Singapore-Dollar,1.361,2021-09-30,SGD
2021-09-30,Slovakia-Euro,0.864,2021-09-30,EUR
2021-09-30,Slovenia-Euro,0.864,2021-09-30,EUR
2021-09-30,Solomon Islands-Dollar,7.886,2021-09-30,SBD
2021-09-30,Somali-Shilling,575.0,2021-09-30,SOS
2021-09-30,South Africa-Rand,15.183,2021-09-30,ZAR
2021-09-30,South Sudan-Sudanese Pound,403.0,2021-09-30,SSP
2021-09-30,Spain-Euro,0.864,2021-09-30,EUR
2021-09-30,Sri Lanka-Rupee,199.0,2021-09-30,LKR
2021-09-30,St. Lucia-East Caribbean Dollar,2.7,2021-09-30,XCD
2021-09-30,Sudan-Pound,448.0,2021-09-30,SDG
2021-09-30,Suriname-Dollar,21.289,2021-09-30,SRD
2021-09-30,Swaziland-Lilangeni,15.183,2021-09-30,SZL
2021-09-30,Sweden-Krona,8.786,2021-09-30,SEK
2021-09-30,Switzerland-Franc,0.936,2021-09-30,CHF
2021-09-30,Syria-Pound,2511.0,2021-09-30,SYP
2021-09-30,Taiwan-Dollar,27.817,2021-09-30,TWD
2021-09-30,Tajikistan-Somoni,11.33,2021-09-30,TJS
2021-09-30,Tanzania-Shilling,2300.0,2021-09-30,TZS
2021-09-30,Thailand-Baht,33.87,2021-09-30,THB
2021-09-30,Timor-Leste-Dili,1.0,2021-09-30,USD
2021-09-30,Togo-Cfa Franc,569.49,2021-09-30,XOF
2021-09-30,Tonga-Pa'Anga,2.23,2021-09-30,TOP
2021-09-30,Trinidad & Tobago-Dollar,6.759,2021-09-30,TTD
2021-09-30,Tunisia-Dinar,2.812,2021-09-30,TND
2021-09-30,Turkey-New Lira,8.899,2021-09-30,TRY
2021-09-30,Turkey-New Lira,10.009,2021-11-15,TRY
2021-09-30,Turkmenistan-New Manat,3.491,2021-09-30,TMT
2021-09-30,Uganda-Shilling,3550.0,2021-09-30,UGX
2021-09-30,Ukraine-Hryvnia,26.595,2021-09-30,UAH
2021-09-30,United Arab Emirates-Dirham,3.673,2021-09-30,AED
2021-09-30,United Kingdom-Pound,0.744,2021-09-30,GBP
2021-09-30,Uruguay-Peso,42.82,2021-09-30,UYU
2021-09-30,Uzbekistan-Som,10658.3,2021-09-30,UZS
2021-09-30,Vanuatu-Vatu,110.87,2021-09-30,VUV
2021-09-30,Venezuela-Bolivar Soberano,4171327.382,2021-09-30,VES
2021-09-30,Venezuela-Bolivar Soberano,4.152,2021-10-15,VES
2021-09-30,Venezuela-Fuerte,248832.0,2021-09-30,VEF
2021-09-30,Vietnam-Dong,22750.0,2021-09-30,VND
2021-09-30,Western Samoa-Tala,2.553,2021-09-30,WST
2021-09-30,Yemen-Rial,580.0,2021-09-30,YER
2021-09-30,Zambia-New Kwacha,16.715,2021-09-30,ZMW
2021-09-30,Zimbabwe-Rtgs,85.474,2021-09-30,ZWL
2021-09-30,Zimbabwe-Rtgs,94.708,2021-10-29,ZWL
2021-06-30,Afghanistan-Afghani,79.15,2021-06-30,AFN
